date;animal quantity;grass quantity;average animal energy;average animal life span;average children quantity;
4565;21;25;41.81;248.94;2.19;
4566;21;27;40.81;248.94;2.19;
4567;21;27;40.76;248.94;2.19;
4568;21;27;40.71;248.94;2.19;
4569;21;26;41.14;248.94;2.19;
4570;21;28;40.14;248.94;2.19;
4571;21;30;39.14;248.94;2.19;
4572;21;30;39.1;248.94;2.19;
4573;21;30;39.05;248.94;2.19;
4574;21;30;39.0;248.94;2.19;
4575;22;30;37.18;248.94;2.18;
4576;23;31;35.04;248.94;2.17;
4577;22;27;38.36;248.48;2.27;
4578;22;27;38.27;248.48;2.27;
4579;22;26;38.64;248.48;2.27;
4580;23;27;36.43;248.48;2.26;
4581;23;28;35.87;248.48;2.26;
4582;23;29;35.3;248.48;2.26;
4583;23;28;35.61;248.48;2.26;
4584;23;26;36.35;248.48;2.26;
4585;23;24;37.09;248.48;2.26;
4586;23;25;36.52;248.48;2.26;
4587;23;23;37.26;248.48;2.26;
4588;23;19;38.87;248.48;2.26;
4589;23;19;38.74;248.48;2.26;
4590;23;20;38.17;248.48;2.26;
4591;23;21;37.61;248.48;2.26;
4592;24;21;35.92;248.48;2.25;
4593;24;23;34.92;248.48;2.25;
4594;24;25;33.92;248.48;2.25;
4595;24;25;33.75;248.48;2.25;
4596;24;25;33.58;248.48;2.25;
4597;24;25;33.42;248.48;2.25;
4598;24;24;33.67;248.48;2.25;
4599;24;25;33.08;248.48;2.25;
4600;23;24;34.83;249.62;2.09;
4601;23;26;33.83;249.62;2.09;
4602;23;23;35.0;249.62;2.09;
4603;23;24;34.43;249.62;2.09;
4604;22;24;35.91;249.06;2.18;
4605;22;24;35.82;249.06;2.18;
4606;22;25;35.27;249.06;2.18;
4607;22;25;35.18;249.06;2.18;
4608;22;27;34.18;249.06;2.18;
4609;22;27;34.09;249.06;2.18;
4610;22;26;34.45;249.06;2.18;
4611;22;27;33.91;249.06;2.18;
4612;22;27;33.82;249.06;2.18;
4613;22;27;33.73;249.06;2.18;
4614;21;26;35.76;248.45;2.29;
4615;21;23;37.14;248.45;2.29;
4616;21;24;36.62;248.45;2.29;
4617;21;22;37.52;248.45;2.29;
4618;21;24;36.52;248.45;2.29;
4619;20;22;39.35;248.0;2.35;
4620;20;20;40.35;248.0;2.35;
4621;20;20;40.35;248.0;2.35;
4622;19;21;42.0;247.38;2.47;
4623;19;20;42.58;247.38;2.47;
4624;20;21;40.0;247.38;2.45;
4625;20;23;39.0;247.38;2.45;
4626;20;25;38.0;247.38;2.45;
4627;20;24;38.5;247.38;2.45;
4628;20;24;38.5;247.38;2.45;
4629;20;22;39.5;247.38;2.45;
4630;20;23;39.0;247.38;2.45;
4631;20;24;38.5;247.38;2.45;
4632;20;26;37.5;247.38;2.45;
4633;20;27;37.0;247.38;2.45;
4634;20;27;37.0;247.38;2.45;
4635;20;27;37.0;247.38;2.45;
4636;20;29;36.0;247.38;2.45;
4637;20;29;36.0;247.38;2.45;
4638;19;30;37.42;246.99;2.58;
4639;19;31;36.95;246.99;2.58;
4640;18;31;39.11;246.58;2.72;
4641;18;28;40.89;246.58;2.72;
4642;18;29;40.44;246.58;2.72;
4643;18;28;41.11;246.58;2.72;
4644;18;29;40.67;246.58;2.72;
4645;18;30;40.22;246.58;2.72;
4646;18;32;39.22;246.58;2.72;
4647;18;33;38.78;246.58;2.72;
4648;18;31;40.0;246.58;2.72;
4649;18;32;39.56;246.58;2.72;
4650;18;30;40.78;246.58;2.72;
4651;18;32;39.78;246.58;2.72;
4652;18;33;39.33;246.58;2.72;
4653;18;33;39.44;246.58;2.72;
4654;18;33;39.56;246.58;2.72;
4655;18;32;40.22;246.58;2.72;
4656;18;33;39.78;246.58;2.72;
4657;18;34;39.33;246.58;2.72;
4658;18;32;40.56;246.58;2.72;
4659;19;32;38.53;246.58;2.68;
4660;19;32;38.58;246.58;2.68;
4661;19;33;38.11;246.58;2.68;
4662;19;34;37.63;246.58;2.68;
4663;19;33;38.21;246.58;2.68;
4664;18;33;40.44;246.14;2.83;
4665;18;35;39.44;246.14;2.83;
4666;18;33;40.67;246.14;2.83;
4667;18;34;40.22;246.14;2.83;
4668;18;35;39.78;246.14;2.83;
4669;19;37;36.74;246.14;2.79;
4670;19;38;36.26;246.14;2.79;
4671;19;37;36.84;246.14;2.79;
4672;19;38;36.37;246.14;2.79;
4673;19;40;35.37;246.14;2.79;
4674;19;39;35.95;246.14;2.79;
4675;20;40;33.75;246.14;2.75;
4676;20;37;35.25;246.14;2.75;
4677;20;34;36.75;246.14;2.75;
4678;20;33;37.25;246.14;2.75;
4679;20;32;37.75;246.14;2.75;
4680;20;30;38.75;246.14;2.75;
4681;20;32;37.75;246.14;2.75;
4682;19;32;39.79;245.61;2.89;
4683;19;33;39.32;245.61;2.89;
4684;19;30;40.95;245.61;2.89;
4685;19;28;42.05;245.61;2.89;
4686;19;30;41.05;245.61;2.89;
4687;18;32;42.33;247.23;2.78;
4688;18;31;43.0;247.23;2.78;
4689;18;30;43.67;247.23;2.78;
4690;18;30;43.78;247.23;2.78;
4691;18;29;44.44;247.23;2.78;
4692;18;28;45.11;247.23;2.78;
4693;18;29;44.67;247.23;2.78;
4694;18;30;44.22;247.23;2.78;
4695;18;27;46.0;247.23;2.78;
4696;18;27;46.11;247.23;2.78;
4697;18;24;47.89;247.23;2.78;
4698;18;25;47.44;247.23;2.78;
4699;19;27;44.0;247.23;2.74;
4700;19;29;43.0;247.23;2.74;
4701;20;31;39.95;247.23;2.7;
4702;20;31;39.95;247.23;2.7;
4703;20;32;39.45;247.23;2.7;
4704;20;32;39.45;247.23;2.7;
4705;19;32;41.58;248.69;2.37;
4706;19;32;41.63;248.69;2.37;
4707;19;32;41.68;248.69;2.37;
4708;19;31;42.26;248.69;2.37;
4709;19;32;41.79;248.69;2.37;
4710;19;33;41.32;248.69;2.37;
4711;19;33;41.37;248.69;2.37;
4712;19;33;41.42;248.69;2.37;
4713;19;34;40.95;248.69;2.37;
4714;19;35;40.47;248.69;2.37;
4715;19;34;41.05;248.69;2.37;
4716;19;34;41.11;248.69;2.37;
4717;19;34;41.16;248.69;2.37;
4718;19;33;41.74;248.69;2.37;
4719;19;32;42.32;248.69;2.37;
4720;19;33;41.84;248.69;2.37;
4721;19;30;43.47;248.69;2.37;
4722;19;30;43.53;248.69;2.37;
4723;19;30;43.58;248.69;2.37;
4724;19;31;43.11;248.69;2.37;
4725;19;31;43.16;248.69;2.37;
4726;19;31;43.21;248.69;2.37;
4727;19;31;43.26;248.69;2.37;
4728;19;32;42.79;248.69;2.37;
4729;19;33;42.32;248.69;2.37;
4730;19;32;42.89;248.69;2.37;
4731;19;30;44.0;248.69;2.37;
4732;19;32;43.0;248.69;2.37;
4733;19;29;44.63;248.69;2.37;
4734;19;28;45.21;248.69;2.37;
4735;19;28;45.26;248.69;2.37;
4736;19;29;44.79;248.69;2.37;
4737;19;31;43.79;248.69;2.37;
4738;19;33;42.79;248.69;2.37;
4739;19;29;44.95;248.69;2.37;
4740;18;30;47.0;248.89;2.39;
4741;18;29;47.67;248.89;2.39;
4742;18;31;46.67;248.89;2.39;
4743;18;32;46.22;248.89;2.39;
4744;18;32;46.33;248.89;2.39;
4745;19;34;42.95;248.89;2.37;
4746;19;28;46.16;248.89;2.37;
4747;19;29;45.68;248.89;2.37;
4748;20;29;43.5;248.89;2.35;
4749;20;28;44.0;248.89;2.35;
4750;20;29;43.5;248.89;2.35;
4751;20;28;44.0;248.89;2.35;
4752;20;26;45.0;248.89;2.35;
4753;19;24;48.47;248.35;2.47;
4754;19;25;48.0;248.35;2.47;
4755;19;25;48.05;248.35;2.47;
4756;19;25;48.11;248.35;2.47;
4757;19;25;48.16;248.35;2.47;
4758;19;25;48.21;248.35;2.47;
4759;19;25;48.26;248.35;2.47;
4760;19;23;49.37;248.35;2.47;
4761;19;23;49.42;248.35;2.47;
4762;19;23;49.47;248.35;2.47;
4763;19;23;49.53;248.35;2.47;
4764;19;23;49.58;248.35;2.47;
4765;19;23;49.63;248.35;2.47;
4766;19;21;50.74;248.35;2.47;
4767;19;20;51.32;248.35;2.47;
4768;19;21;50.84;248.35;2.47;
4769;19;22;50.37;248.35;2.47;
4770;19;24;49.37;248.35;2.47;
4771;19;24;49.42;248.35;2.47;
4772;19;24;49.47;248.35;2.47;
4773;18;24;52.33;248.82;2.44;
4774;18;25;51.89;248.82;2.44;
4775;19;27;48.26;248.82;2.42;
4776;19;28;47.79;248.82;2.42;
4777;19;26;48.89;248.82;2.42;
4778;20;25;47.0;248.82;2.4;
4779;20;22;48.5;248.82;2.4;
4780;20;21;49.0;248.82;2.4;
4781;20;21;49.0;248.82;2.4;
4782;20;20;49.5;248.82;2.4;
4783;21;20;47.14;248.82;2.38;
4784;21;20;47.1;248.82;2.38;
4785;21;22;46.1;248.82;2.38;
4786;21;21;46.52;248.82;2.38;
4787;22;21;44.36;248.82;2.36;
4788;22;21;44.27;248.82;2.36;
4789;22;20;44.64;248.82;2.36;
4790;22;20;44.55;248.82;2.36;
4791;22;19;44.91;248.82;2.36;
4792;22;20;44.36;248.82;2.36;
4793;22;20;44.27;248.82;2.36;
4794;23;20;42.26;248.82;2.35;
4795;24;20;40.38;248.82;2.33;
4796;24;20;40.21;248.82;2.33;
4797;24;21;39.63;248.82;2.33;
4798;23;22;40.78;249.49;2.35;
4799;23;23;40.22;249.49;2.35;
4800;23;23;40.09;249.49;2.35;
4801;24;25;37.46;249.49;2.33;
4802;24;23;38.13;249.49;2.33;
4803;24;25;37.13;249.49;2.33;
4804;24;25;37.04;250.79;2.33;
4805;24;26;36.46;250.79;2.33;
4806;24;25;36.71;250.79;2.33;
4807;25;26;34.72;250.79;2.32;
4808;25;25;34.92;250.79;2.32;
4809;25;25;34.72;250.79;2.32;
4810;25;23;35.32;250.79;2.32;
4811;25;23;35.12;250.79;2.32;
4812;25;23;34.92;250.79;2.32;
4813;25;24;34.32;250.79;2.32;
4814;25;25;33.72;250.79;2.32;
4815;25;26;33.12;250.79;2.32;
4816;25;25;33.32;250.79;2.32;
4817;25;22;34.32;250.79;2.32;
4818;25;21;34.52;250.79;2.32;
4819;25;20;34.72;250.79;2.32;
4820;25;21;34.12;250.79;2.32;
4821;25;20;34.32;250.79;2.32;
4822;25;19;34.52;250.79;2.32;
4823;25;20;33.92;250.79;2.32;
4824;25;22;32.92;250.79;2.32;
4825;25;23;32.32;250.79;2.32;
4826;25;21;32.92;250.79;2.32;
4827;25;21;32.72;250.79;2.32;
4828;26;20;31.69;250.79;2.31;
4829;25;18;33.56;250.87;2.36;
4830;26;20;31.31;250.87;2.35;
4831;25;21;31.96;250.26;2.44;
4832;25;19;32.56;250.26;2.44;
4833;25;19;32.36;250.26;2.44;
4834;24;21;32.71;252.03;2.08;
4835;25;23;30.48;252.03;2.08;
4836;25;21;31.08;252.03;2.08;
4837;25;20;31.28;252.03;2.08;
4838;25;21;30.68;252.03;2.08;
4839;25;21;30.48;252.03;2.08;
4840;25;21;30.28;252.03;2.08;
4841;25;22;29.68;252.03;2.08;
4842;24;19;32.0;251.47;2.17;
4843;24;20;31.42;251.47;2.17;
4844;24;20;31.25;251.47;2.17;
4845;23;20;32.48;250.98;2.26;
4846;23;19;32.78;250.98;2.26;
4847;23;18;33.09;250.98;2.26;
4848;23;17;33.39;250.98;2.26;
4849;23;17;33.26;250.98;2.26;
4850;23;17;33.13;250.98;2.26;
4851;22;18;34.09;252.03;2.23;
4852;22;18;34.0;252.03;2.23;
4853;22;19;33.45;252.03;2.23;
4854;22;19;33.36;252.03;2.23;
4855;21;18;35.38;253.9;1.95;
4856;21;20;34.38;253.9;1.95;
4857;20;21;35.6;253.41;2.05;
4858;20;23;34.6;253.41;2.05;
4859;20;24;34.1;253.41;2.05;
4860;20;26;33.1;253.41;2.05;
4861;20;27;32.6;253.41;2.05;
4862;20;29;31.6;253.41;2.05;
4863;20;26;33.1;253.41;2.05;
4864;20;24;34.1;253.41;2.05;
4865;20;24;34.1;253.41;2.05;
4866;20;22;35.1;253.41;2.05;
4867;20;24;34.1;253.41;2.05;
4868;20;26;33.1;253.41;2.05;
4869;20;26;33.1;253.41;2.05;
4870;20;26;33.1;253.41;2.05;
4871;20;26;33.1;253.41;2.05;
4872;20;27;32.6;253.41;2.05;
4873;20;26;33.1;253.41;2.05;
4874;20;26;33.1;253.41;2.05;
4875;20;26;33.1;253.41;2.05;
4876;19;25;35.42;254.1;1.95;
4877;18;25;37.5;253.77;2.06;
4878;18;26;37.06;253.77;2.06;
4879;17;26;39.41;253.57;2.12;
4880;17;27;39.0;253.57;2.12;
4881;17;27;39.18;253.57;2.12;
4882;17;29;38.18;253.57;2.12;
4883;17;29;38.35;253.57;2.12;
4884;17;31;37.35;253.57;2.12;
4885;16;29;41.19;253.1;2.25;
4886;16;28;42.06;253.1;2.25;
4887;16;28;42.38;253.79;1.69;
4888;16;27;43.25;253.79;1.69;
4889;16;27;43.5;253.79;1.69;
4890;16;29;42.5;253.79;1.69;
4891;16;29;42.75;253.79;1.69;
4892;16;29;43.0;253.79;1.69;
4893;16;31;42.0;253.79;1.69;
4894;16;32;41.63;253.79;1.69;
4895;16;32;41.88;253.79;1.69;
4896;16;31;42.75;253.79;1.69;
4897;16;29;44.25;253.79;1.69;
4898;16;28;45.13;253.79;1.69;
4899;16;29;44.75;253.79;1.69;
4900;16;28;45.63;253.79;1.69;
4901;17;28;43.24;253.44;1.71;
4902;19;28;38.84;253.44;1.74;
4903;19;26;39.95;253.44;1.74;
4904;20;28;37.05;253.44;1.75;
4905;20;27;37.55;253.44;1.75;
4906;20;29;36.55;253.44;1.75;
4907;20;29;36.55;253.44;1.75;
4908;20;29;36.55;253.44;1.75;
4909;20;29;36.55;253.44;1.75;
4910;20;29;36.55;253.44;1.75;
4911;20;27;37.55;253.44;1.75;
4912;20;25;38.55;253.44;1.75;
4913;20;27;37.55;253.44;1.75;
4914;20;22;40.05;253.44;1.75;
4915;20;23;39.55;253.44;1.75;
4916;20;23;39.55;253.44;1.75;
4917;19;22;42.21;253.01;1.84;
4918;20;22;40.2;253.01;1.85;
4919;20;22;40.2;253.01;1.85;
4920;21;22;38.33;253.01;1.86;
4921;20;23;39.75;252.68;1.95;
4922;20;24;39.25;252.68;1.95;
4923;20;26;38.25;252.68;1.95;
4924;20;23;39.75;252.68;1.95;
4925;20;22;40.25;252.68;1.95;
4926;20;22;40.25;252.68;1.95;
4927;20;22;40.25;252.68;1.95;
4928;20;23;39.75;252.68;1.95;
4929;20;25;38.75;252.68;1.95;
4930;19;25;40.84;252.13;2.05;
4931;19;25;40.89;252.13;2.05;
4932;19;25;40.95;252.13;2.05;
4933;19;25;41.0;252.13;2.05;
4934;19;25;41.05;252.13;2.05;
4935;19;26;40.58;252.13;2.05;
4936;19;27;40.11;252.13;2.05;
4937;19;27;40.16;252.13;2.05;
4938;19;26;40.74;252.13;2.05;
4939;19;26;40.79;252.13;2.05;
4940;19;27;40.32;252.13;2.05;
4941;19;28;39.84;252.13;2.05;
4942;19;27;40.42;252.13;2.05;
4943;19;26;41.0;252.13;2.05;
4944;19;27;40.53;252.13;2.05;
4945;18;28;42.33;251.58;2.17;
4946;19;30;39.16;251.58;2.16;
4947;19;29;39.74;251.58;2.16;
4948;19;31;38.74;251.58;2.16;
4949;20;32;36.4;251.58;2.15;
4950;20;32;36.4;251.58;2.15;
4951;20;33;35.9;251.58;2.15;
4952;21;35;33.24;251.58;2.14;
4953;21;34;33.67;251.58;2.14;
4954;21;28;36.48;251.58;2.14;
4955;21;26;37.38;251.58;2.14;
4956;21;26;37.33;251.58;2.14;
4957;21;27;36.81;251.58;2.14;
4958;21;28;36.29;251.58;2.14;
4959;21;26;37.19;251.58;2.14;
4960;21;25;37.62;251.58;2.14;
4961;21;25;37.57;251.58;2.14;
4962;21;24;38.0;251.58;2.14;
4963;21;26;37.0;251.58;2.14;
4964;21;26;36.95;251.58;2.14;
4965;21;27;36.43;251.58;2.14;
4966;21;28;35.9;251.58;2.14;
4967;21;28;35.86;251.58;2.14;
4968;22;29;33.77;251.58;2.14;
4969;22;30;33.23;251.58;2.14;
4970;22;32;32.23;251.58;2.14;
4971;22;33;31.68;251.58;2.14;
4972;22;32;32.05;251.58;2.14;
4973;21;33;33.05;251.11;2.24;
4974;21;31;33.95;251.11;2.24;
4975;21;28;35.33;251.11;2.24;
4976;21;28;35.29;251.11;2.24;
4977;21;27;35.71;251.11;2.24;
4978;21;27;35.67;251.11;2.24;
4979;20;23;39.45;250.54;2.35;
4980;20;24;38.95;250.54;2.35;
4981;20;25;38.45;250.54;2.35;
4982;20;24;38.95;250.54;2.35;
4983;20;24;38.95;250.54;2.35;
4984;20;23;39.45;250.54;2.35;
4985;20;25;38.45;250.54;2.35;
4986;20;26;37.95;250.54;2.35;
4987;20;25;38.45;250.54;2.35;
4988;20;24;38.95;250.54;2.35;
4989;20;22;39.95;250.54;2.35;
4990;20;22;39.95;250.54;2.35;
4991;20;22;39.95;250.54;2.35;
4992;21;23;37.57;250.54;2.33;
4993;21;23;37.52;250.54;2.33;
4994;21;23;37.48;250.54;2.33;
4995;21;24;36.95;250.54;2.33;
4996;21;22;37.86;250.54;2.33;
4997;21;22;37.81;250.54;2.33;
4998;20;24;38.7;250.74;2.3;
4999;20;24;38.7;250.74;2.3;
5000;20;25;38.2;250.74;2.3;
5001;20;24;38.7;250.74;2.3;
5002;20;22;39.7;250.74;2.3;
5003;20;22;39.7;250.74;2.3;
5004;20;23;39.2;250.74;2.3;
5005;21;24;36.86;250.74;2.29;
5006;21;25;36.33;250.74;2.29;
5007;21;26;35.81;250.74;2.29;
5008;21;26;35.76;250.74;2.29;
5009;21;28;34.76;250.74;2.29;
5010;21;30;33.76;250.74;2.29;
5011;21;28;34.67;250.74;2.29;
5012;21;27;35.1;250.74;2.29;
5013;21;25;36.0;250.74;2.29;
5014;21;25;35.95;250.74;2.29;
5015;21;24;36.38;250.74;2.29;
5016;21;25;35.86;250.74;2.29;
5017;20;25;37.65;250.57;2.4;
5018;20;26;37.15;250.57;2.4;
5019;20;26;37.15;250.57;2.4;
5020;20;24;38.15;250.57;2.4;
5021;20;26;37.15;250.57;2.4;
5022;20;25;37.65;250.57;2.4;
5023;20;24;38.15;250.57;2.4;
5024;21;22;37.33;250.57;2.38;
5025;20;20;40.2;250.24;2.5;
5026;20;22;39.2;250.24;2.5;
5027;20;22;39.2;250.24;2.5;
5028;20;21;39.7;250.24;2.5;
5029;20;22;39.2;250.24;2.5;
5030;20;22;39.2;250.24;2.5;
5031;20;22;39.2;250.24;2.5;
5032;20;22;39.2;250.24;2.5;
5033;20;21;39.7;250.24;2.5;
5034;20;19;40.7;250.24;2.5;
5035;20;20;40.2;250.24;2.5;
5036;20;21;39.7;250.24;2.5;
5037;20;23;38.7;250.24;2.5;
5038;20;25;37.7;250.24;2.5;
5039;20;26;37.2;250.24;2.5;
5040;20;26;37.2;250.24;2.5;
5041;20;25;37.7;250.24;2.5;
5042;20;27;36.7;250.24;2.5;
5043;21;26;35.48;250.24;2.48;
5044;22;26;33.86;250.24;2.45;
5045;22;26;33.77;250.24;2.45;
5046;21;26;35.33;249.7;2.57;
5047;21;27;34.81;249.7;2.57;
5048;21;28;34.29;249.7;2.57;
5049;21;28;34.24;249.7;2.57;
5050;21;29;33.71;249.7;2.57;
5051;21;27;34.62;249.7;2.57;
5052;20;27;36.35;249.21;2.7;
5053;20;26;36.85;249.21;2.7;
5054;20;25;37.35;249.21;2.7;
5055;20;27;36.35;249.21;2.7;
5056;20;28;35.85;249.21;2.7;
5057;20;28;35.85;249.21;2.7;
5058;20;26;36.85;249.21;2.7;
5059;20;27;36.35;249.21;2.7;
5060;20;27;36.35;249.21;2.7;
5061;19;29;37.26;248.81;2.84;
5062;19;28;37.84;248.81;2.84;
5063;19;28;37.89;248.81;2.84;
5064;19;30;36.89;248.81;2.84;
5065;19;29;37.47;248.81;2.84;
5066;19;29;37.53;248.81;2.84;
5067;19;28;38.11;248.81;2.84;
5068;19;28;38.16;248.81;2.84;
5069;19;28;38.21;248.81;2.84;
5070;19;28;38.26;248.81;2.84;
5071;19;30;37.26;248.81;2.84;
5072;19;28;38.37;248.81;2.84;
5073;19;26;39.47;248.81;2.84;
5074;19;26;39.53;248.81;2.84;
5075;19;25;40.11;248.81;2.84;
5076;19;26;39.63;248.81;2.84;
5077;19;27;39.16;248.81;2.84;
5078;18;26;42.0;248.8;2.89;
5079;18;28;41.0;248.8;2.89;
5080;18;27;41.67;248.8;2.89;
5081;18;23;44.0;248.8;2.89;
5082;18;23;44.11;248.8;2.89;
5083;18;23;44.22;248.8;2.89;
5084;18;18;47.11;248.8;2.89;
5085;18;19;46.67;248.8;2.89;
5086;18;21;45.67;248.8;2.89;
5087;18;21;45.78;248.8;2.89;
5088;18;19;47.0;248.8;2.89;
5089;18;18;47.67;248.8;2.89;
5090;17;19;50.06;248.53;3.06;
5091;17;20;49.65;248.53;3.06;
5092;17;22;48.65;248.53;3.06;
5093;16;22;51.94;249.21;2.88;
5094;17;22;49.12;249.21;2.82;
5095;17;21;49.88;249.21;2.82;
5096;17;22;49.47;249.21;2.82;
5097;18;23;46.33;249.21;2.78;
5098;18;25;45.33;249.21;2.78;
5099;18;27;44.33;249.21;2.78;
5100;19;28;41.63;249.21;2.74;
5101;19;28;41.68;249.21;2.74;
5102;19;28;41.74;249.21;2.74;
5103;19;30;40.74;249.21;2.74;
5104;19;29;41.32;249.21;2.74;
5105;19;26;42.95;249.21;2.74;
5106;19;24;44.05;249.21;2.74;
5107;19;25;43.58;249.21;2.74;
5108;20;27;40.45;249.21;2.7;
5109;20;29;39.45;249.21;2.7;
5110;21;28;38.1;249.21;2.67;
5111;21;30;37.1;249.21;2.67;
5112;21;31;36.62;248.75;2.76;
5113;21;29;37.52;248.75;2.76;
5114;21;25;39.38;248.75;2.76;
5115;21;26;38.86;248.75;2.76;
5116;22;26;37.09;248.75;2.73;
5117;22;27;36.55;248.75;2.73;
5118;22;27;36.45;248.75;2.73;
5119;22;26;36.82;248.75;2.73;
5120;22;27;36.27;248.75;2.73;
5121;22;27;36.18;248.75;2.73;
5122;22;29;35.18;248.75;2.73;
5123;22;26;36.45;248.75;2.73;
5124;21;26;38.14;248.94;2.76;
5125;21;27;37.62;248.94;2.76;
5126;21;25;38.52;248.94;2.76;
5127;21;26;38.0;248.94;2.76;
5128;21;26;37.95;248.94;2.76;
5129;21;26;37.9;248.94;2.76;
5130;21;26;37.86;248.94;2.76;
5131;21;27;37.33;248.94;2.76;
5132;22;25;36.5;248.94;2.73;
5133;22;23;37.32;248.94;2.73;
5134;22;24;36.77;248.94;2.73;
5135;22;24;36.68;248.94;2.73;
5136;22;25;36.14;248.94;2.73;
5137;22;25;36.05;248.94;2.73;
5138;21;26;37.24;248.42;2.86;
5139;21;26;37.19;248.42;2.86;
5140;21;24;38.1;248.42;2.86;
5141;21;25;37.57;248.42;2.86;
5142;21;24;38.0;248.42;2.86;
5143;21;23;38.43;248.42;2.86;
5144;21;23;38.38;248.42;2.86;
5145;22;24;36.18;248.42;2.82;
5146;23;25;34.13;248.42;2.78;
5147;23;25;34.0;248.42;2.78;
5148;23;26;33.43;248.42;2.78;
5149;23;27;32.87;248.42;2.78;
5150;22;25;35.18;248.06;2.91;
5151;22;25;35.09;248.06;2.91;
5152;22;25;35.0;248.06;2.91;
5153;22;25;34.91;248.06;2.91;
5154;23;26;32.87;248.06;2.87;
5155;22;26;34.27;248.46;2.73;
5156;22;27;33.73;248.46;2.73;
5157;22;26;34.09;248.46;2.73;
5158;22;23;35.36;248.46;2.73;
5159;22;19;37.09;248.46;2.73;
5160;22;20;36.55;248.46;2.73;
5161;22;20;36.45;248.46;2.73;
5162;22;21;35.91;248.46;2.73;
5163;22;18;37.18;248.46;2.73;
5164;22;19;36.64;248.46;2.73;
5165;22;19;36.55;248.46;2.73;
5166;22;21;35.55;248.46;2.73;
5167;22;22;35.0;248.46;2.73;
5168;22;23;34.45;248.46;2.73;
5169;22;25;33.45;248.46;2.73;
5170;22;25;33.36;248.46;2.73;
5171;22;26;32.82;248.46;2.73;
5172;22;25;33.18;248.46;2.73;
5173;21;24;35.19;247.94;2.86;
5174;21;24;35.14;247.94;2.86;
5175;21;25;34.62;247.94;2.86;
5176;21;26;34.1;247.94;2.86;
5177;21;25;34.52;247.94;2.86;
5178;21;24;34.95;247.94;2.86;
5179;21;22;35.86;247.94;2.86;
5180;21;22;35.81;247.94;2.86;
5181;21;21;36.24;247.94;2.86;
5182;21;21;36.19;247.94;2.86;
5183;21;18;37.57;247.94;2.86;
5184;20;19;38.95;247.72;3.0;
5185;20;20;38.45;247.72;3.0;
5186;20;18;39.45;247.72;3.0;
5187;20;20;38.45;247.72;3.0;
5188;20;21;37.95;247.72;3.0;
5189;20;22;37.45;247.72;3.0;
5190;20;21;37.95;247.72;3.0;
5191;20;22;37.45;247.72;3.0;
5192;20;24;36.45;247.72;3.0;
5193;20;22;37.45;247.72;3.0;
5194;20;21;37.95;247.72;3.0;
5195;20;21;37.95;247.72;3.0;
5196;20;21;37.95;247.72;3.0;
5197;20;21;37.95;247.72;3.0;
5198;20;22;37.45;247.72;3.0;
5199;20;24;36.45;247.72;3.0;
5200;19;26;37.37;248.45;2.84;
5201;19;26;37.42;248.45;2.84;
5202;19;26;37.47;248.45;2.84;
5203;19;27;37.0;248.45;2.84;
5204;19;26;37.58;248.45;2.84;
5205;20;27;35.25;248.45;2.8;
5206;20;29;34.25;248.45;2.8;
5207;20;28;34.75;248.45;2.8;
5208;20;28;34.75;248.45;2.8;
5209;20;29;34.25;248.45;2.8;
5210;20;29;34.25;248.45;2.8;
5211;21;27;33.57;248.45;2.76;
5212;21;26;34.0;248.45;2.76;
5213;21;25;34.43;248.45;2.76;
5214;21;26;33.9;248.45;2.76;
5215;21;22;35.76;248.45;2.76;
5216;21;20;36.67;248.45;2.76;
5217;21;21;36.14;248.45;2.76;
5218;21;22;35.62;248.45;2.76;
5219;22;23;33.55;248.45;2.73;
5220;22;23;33.45;248.45;2.73;
5221;22;22;33.82;248.45;2.73;
5222;22;22;33.73;248.45;2.73;
5223;22;23;33.18;248.45;2.73;
5224;22;22;33.55;248.45;2.73;
5225;22;20;34.36;248.45;2.73;
5226;22;21;33.82;248.45;2.73;
5227;22;22;33.27;248.45;2.73;
5228;22;22;33.18;248.45;2.73;
5229;22;23;32.64;248.45;2.73;
5230;22;24;32.09;248.45;2.73;
5231;22;25;31.55;248.45;2.73;
5232;21;26;32.52;248.53;2.76;
5233;21;27;32.0;248.53;2.76;
5234;21;27;31.95;248.53;2.76;
5235;21;24;33.33;248.53;2.76;
5236;21;25;32.81;248.53;2.76;
5237;21;26;32.29;248.53;2.76;
5238;21;25;32.71;248.53;2.76;
5239;21;24;33.14;248.53;2.76;
5240;21;24;33.1;248.53;2.76;
5241;21;24;33.05;248.53;2.76;
5242;21;23;33.48;248.53;2.76;
5243;21;21;34.38;248.53;2.76;
5244;21;22;33.86;248.53;2.76;
5245;21;23;33.33;248.53;2.76;
5246;21;22;33.76;248.53;2.76;
5247;21;24;32.76;248.53;2.76;
5248;21;25;32.24;248.53;2.76;
5249;21;24;32.67;248.53;2.76;
5250;20;24;34.3;248.02;2.9;
5251;20;24;34.3;248.02;2.9;
5252;19;23;36.68;247.74;3.05;
5253;19;21;37.79;247.74;3.05;
5254;19;22;37.32;247.74;3.05;
5255;18;24;38.39;248.83;2.78;
5256;18;26;37.39;248.83;2.78;
5257;18;25;38.06;248.83;2.78;
5258;18;25;38.17;248.83;2.78;
5259;18;27;37.17;248.83;2.78;
5260;18;26;37.83;248.83;2.78;
5261;19;27;35.42;248.83;2.74;
5262;20;26;34.25;248.83;2.7;
